codi,nom,slug,coordenades.latitud,coordenades.longitud,comarca.codi,comarca.nom
431251,Riba-roja d'Ebre,,41.25092506400006,0.48765755799713995,30,Ribera d'Ebre
259059,Ribera d'Ondara,,41.62771707600006,1.341908076999869,32,Segarra
251850,Ribera d'Urgellet,,42.31268836700007,1.3827811379999155,4,Alt Urgell
171450,Ribes de Freser,,42.306312153000064,2.167926705000061,31,Ripollès
171463,Riells i Viabrea,,41.725287330000064,2.5576233360000544,34,Selva
251863,Riner,,41.91463776700004,1.5245761469999888,35,Solsonès
171479,Ripoll,,42.20104760600003,2.1907531800000486,31,Ripollès
081803,Ripollet,,41.49650163200004,2.153492010000026,40,Vallès Occidental
171485,Riudarenes,,41.82193822800007,2.7165052850000304,34,Selva
171498,Riudaura,,42.188457480000054,2.4075731050000306,19,Garrotxa
431270,Riudecanyes,,41.13001980500005,0.9609541889993813,8,Baix Camp
259139,Riu de Cerdanya,,42.34555484900005,1.826271678000048,15,Cerdanya
431286,Riudecols,,41.168862355000044,0.976253799999408,8,Baix Camp
171501,Riudellots de la Selva,,41.89319249400005,2.803237748000063,34,Selva
431299,Riudoms,,41.137683402000036,1.0508708569995664,8,Baix Camp
171518,Riumors,,42.22682951900003,3.043026927000019,2,Alt Empordà
431303,Rocafort de Queralt,,41.47753985200005,1.280961475999868,16,Conca de Barberà
431310,Roda de Berà,,41.186001974000064,1.4569261849999402,36,Tarragonès
081831,Roda de Ter,,41.980805566000065,2.3094915910000307,24,Osona
431325,Rodonyà,,41.280036577000025,1.3990370979999347,1,Alt Camp
431331,Roquetes,,40.81838248900003,0.5030111569971819,9,Baix Ebre
171523,Roses,,42.263408486000046,3.174927345000063,2,Alt Empordà
251898,Rosselló,,41.69579487400005,0.5960237489980134,33,Segrià
081846,Rubí,,41.49348467200008,2.031335057000023,40,Vallès Occidental
081859,Rubió,,41.644644088000064,1.570183863999996,6,Anoia
171539,Rupià,,42.02043561400006,3.010647601000065,10,Baix Empordà
089019,Rupit i Pruit,,42.02330972000004,2.4646581600000474,24,Osona
081878,Sabadell,,41.546378034000035,2.1085519240000288,40,Vallès Occidental
081884,Sagàs,,42.050834226000056,1.9616030570000336,14,Berguedà
251902,Salàs de Pallars,,42.21254512400002,0.931464894999359,25,Pallars Jussà
081901,Saldes,,42.22932023000004,1.7361473730000216,14,Berguedà
171544,Sales de Llierca,,42.23606904900002,2.6501268420000117,19,Garrotxa
081918,Sallent,,41.82406284300003,1.8946746870000026,7,Bages
431359,Salomó,,41.229011230000005,1.374788776999905,36,Tarragonès
439057,Salou,,41.08117673600003,1.1335657719996826,36,Tarragonès
171557,Salt,,41.97505395000007,2.792056074000063,20,Gironès
251919,Sanaüja,,41.87578021300004,1.3095060689998885,32,Segarra
431384,Santa Bàrbara,,40.71434448800004,0.4928280189970691,22,Montsià
082439,Santa Cecília de Voltregà,,41.992821729000056,2.2223010450000427,24,Osona
082444,Santa Coloma de Cervelló,,41.36897282200003,2.016180071000053,11,Baix Llobregat
171805,Santa Coloma de Farners,,41.86149583500002,2.662775243000046,34,Selva
082457,Santa Coloma de Gramenet,,41.452149346000056,2.2079344680000665,13,Barcelonès
431397,Santa Coloma de Queralt,,41.53238303600004,1.3833015899998944,16,Conca de Barberà
171812,Santa Cristina d'Aro,,41.81207252000006,2.996898049000029,10,Baix Empordà
081944,Sant Adrià de Besòs,,41.430067424000065,2.2177874080000395,13,Barcelonès
082460,Santa Eugènia de Berga,,41.900358529000066,2.283148117000044,24,Osona
082476,Santa Eulàlia de Riuprimer,,41.91088984600002,2.188605637000013,24,Osona
082482,Santa Eulàlia de Ronçana,,41.65234558400003,2.229205451000032,41,Vallès Oriental
082495,Santa Fe del Penedès,,41.38445001400004,1.721265847000007,3,Alt Penedès
081957,Sant Agustí de Lluçanès,,42.085605004000044,2.1267891350000134,24,Osona
171827,Santa Llogaia d'Àlguema,,42.23400498900002,2.953125695000031,2,Alt Empordà
082508,Santa Margarida de Montbui,,41.573827721000036,1.6080659019999684,6,Anoia
082515,Santa Margarida i els Monjos,,41.321375174000025,1.663058722000031,3,Alt Penedès
082536,Santa Maria de Besora,,42.12772104100002,2.2576774070000645,24,Osona
082567,Santa Maria de Martorelles,,41.51957597300002,2.2533492070000323,41,Vallès Oriental
082554,Santa Maria de Merlès,,42.000962640000054,1.978376645000012,14,Berguedà
082573,Santa Maria de Miralles,,41.518035348000055,1.5254436579999533,6,Anoia
082592,Santa Maria de Palautordera,,41.69298713800003,2.446096480000042,41,Vallès Oriental
082589,Santa Maria d'Oló,,41.872175795000025,2.0355717600000274,42,Moianès
081960,Sant Andreu de la Barca,,41.449999658000024,1.9714036040000313,11,Baix Llobregat
081976,Sant Andreu de Llavaneres,,41.57445866700004,2.4833472040000313,21,Maresme
171576,Sant Andreu Salou,,41.87335924800005,2.825520191000058,20,Gironès
171833,Sant Aniol de Finestres,,42.06286032200007,2.6144309850000607,19,Garrotxa
081982,Sant Antoni de Vilamajor,,41.67356955800005,2.4006605720000405,41,Vallès Oriental
431401,Santa Oliva,,41.25348147600004,1.5494419739999767,12,Baix Penedès
171848,Santa Pau,,42.14486776300002,2.5696889740000213,19,Garrotxa
082606,Santa Perpètua de Mogoda,,41.534575830000044,2.183444726000052,40,Vallès Occidental
082613,Santa Susanna,,41.63550377100006,2.7070687240000577,21,Maresme
081995,Sant Bartomeu del Grau,,41.98028526100004,2.1771518110000345,24,Osona
082009,Sant Boi de Llobregat,,41.347524275000055,2.042704219000017,11,Baix Llobregat
082016,Sant Boi de Lluçanès,,42.05877073500006,2.151784960000033,24,Osona
082037,Sant Cebrià de Vallalta,,41.619470996000075,2.599410002000061,21,Maresme
082021,Sant Celoni,,41.68996298800003,2.4925191190000557,41,Vallès Oriental
082042,Sant Climent de Llobregat,,41.33707069600007,1.9964204080000496,11,Baix Llobregat
171582,Sant Climent Sescebes,,42.36898125800007,2.980043309000044,2,Alt Empordà
082055,Sant Cugat del Vallès,,41.46985343900006,2.082391608000012,40,Vallès Occidental
082068,Sant Cugat Sesgarrigues,,41.36261513700001,1.752361669999998,3,Alt Penedès
251961,Sant Esteve de la Sarga,,42.07958579700004,0.7638939109988515,25,Pallars Jussà
082074,Sant Esteve de Palautordera,,41.70353973000003,2.435177773000012,41,Vallès Oriental
082080,Sant Esteve Sesrovires,,41.49324531600007,1.874365808000031,11,Baix Llobregat
171595,Sant Feliu de Buixalleu,,41.73544121900004,2.6070875900000394,34,Selva
082107,Sant Feliu de Codines,,41.688918232000034,2.1645465960000267,41,Vallès Oriental
171609,Sant Feliu de Guíxols,,41.78044769700004,3.0283989110000586,10,Baix Empordà
082114,Sant Feliu de Llobregat,,41.38195324700006,2.046230144000037,11,Baix Llobregat
171616,Sant Feliu de Pallerols,,42.07543919600004,2.5074761700000665,19,Garrotxa
082129,Sant Feliu Sasserra,,41.944812194000065,2.0224867590000475,7,Bages
171621,Sant Ferriol,,42.194538264000066,2.7143416100000675,19,Garrotxa
082093,Sant Fost de Campsentelles,,41.51875719200006,2.2329366170000555,41,Vallès Oriental
082135,Sant Fruitós de Bages,,41.75067462500004,1.8732738700000295,7,Bages
171637,Sant Gregori,,41.99032564400004,2.759594317000042,20,Gironès
251924,Sant Guim de Freixenet,,41.655776666000044,1.4188672129999393,32,Segarra
251977,Sant Guim de la Plana,,41.763017072000004,1.3245958269998852,32,Segarra
171642,Sant Hilari Sacalm,,41.87884392500007,2.5083153630000563,34,Selva
082153,Sant Hipòlit de Voltregà,,42.01554645100003,2.236199080000053,24,Osona
081939,Sant Iscle de Vallalta,,41.62386592900003,2.569300136000029,21,Maresme
082166,Sant Jaume de Frontanyà,,42.186416390000026,2.0254865730000113,14,Berguedà
171655,Sant Jaume de Llierca,,42.21170425400003,2.607486515000053,19,Garrotxa
431378,Sant Jaume dels Domenys,,41.299632815000045,1.5592654229999896,12,Baix Penedès
439023,Sant Jaume d'Enveja,,40.705040026000056,0.7170180489984928,22,Montsià
171674,Sant Joan de les Abadesses,,42.23280804900002,2.284830771000023,31,Ripollès
171680,Sant Joan de Mollet,,42.04581193900002,2.9428158050000577,20,Gironès
082172,Sant Joan Despí,,41.36782167400001,2.054954781000038,11,Baix Llobregat
082188,Sant Joan de Vilatorrada,,41.74550715900004,1.8048483230000212,7,Bages
171851,Sant Joan les Fonts,,42.212650493000055,2.511051067000031,19,Garrotxa
171668,Sant Jordi Desvalls,,42.072088935000046,2.9535390820000114,20,Gironès
089030,Sant Julià de Cerdanyola,,42.22384293100002,1.892917871000049,14,Berguedà
179032,Sant Julià del Llor i Bonmatí,,41.96819310000006,2.669926095000042,34,Selva
171693,Sant Julià de Ramis,,42.03465426400003,2.839385619000032,20,Gironès
082205,Sant Julià de Vilatorta,,41.92229553900006,2.324497727000041,24,Osona
082212,Sant Just Desvern,,41.38572827900002,2.0755609840000373,11,Baix Llobregat
171714,Sant Llorenç de la Muga,,42.32067056700003,2.7900979250000453,2,Alt Empordà
251930,Sant Llorenç de Morunys,,42.13724557900005,1.590910882000006,35,Solsonès
082227,Sant Llorenç d'Hortons,,41.46785876800004,1.824413227000014,3,Alt Penedès
082233,Sant Llorenç Savall,,41.67938290600006,2.059726583000031,40,Vallès Occidental
082251,Sant Martí d'Albars,,42.027965553000044,2.07414856300004,43,Lluçanès
082248,Sant Martí de Centelles,,41.76385013200005,2.250970132000012,24,Osona
171729,Sant Martí de Llémena,,42.03615420300007,2.647611076000024,20,Gironès
259025,Sant Martí de Riucorb,,41.56009925400006,1.05312566799959,38,Urgell
082264,Sant Martí de Tous,,41.560600095000034,1.5230048859999485,6,Anoia
082270,Sant Martí Sarroca,,41.38531544600003,1.610944410999996,3,Alt Penedès
082286,Sant Martí Sesgueioles,,41.70201219900007,1.488163251999963,6,Anoia
171735,Sant Martí Vell,,42.01981255600002,2.931303885000026,20,Gironès
082299,Sant Mateu de Bages,,41.79675681300005,1.7326306829999936,7,Bages
171740,Sant Miquel de Campmajor,,42.12579253900001,2.6844074500000286,28,Pla de l'Estany
171753,Sant Miquel de Fluvià,,42.172159933000046,2.991883820000046,2,Alt Empordà
171766,Sant Mori,,42.15292172400006,2.9914771460000136,2,Alt Empordà
171772,Sant Pau de Segúries,,42.261859909000066,2.365664212000061,31,Ripollès
081923,Santpedor,,41.78327336600006,1.839177661000044,7,Bages
082310,Sant Pere de Ribes,,41.26230331600002,1.7721145730000392,17,Garraf
082325,Sant Pere de Riudebitlles,,41.453194474000036,1.7013269259999986,3,Alt Penedès
082331,Sant Pere de Torelló,,42.075495183000044,2.2961009690000553,24,Osona
082346,Sant Pere de Vilamajor,,41.685018969000055,2.3906295660000207,41,Vallès Oriental
171788,Sant Pere Pescador,,42.18811983400007,3.0832830570000644,2,Alt Empordà
081897,Sant Pere Sallavinera,,41.736524190000054,1.5724652860000068,6,Anoia
082359,Sant Pol de Mar,,41.60022258900004,2.621160221000016,21,Maresme
082362,Sant Quintí de Mediona,,41.46234959100006,1.6631465119999829,3,Alt Penedès
082378,Sant Quirze de Besora,,42.10028539200004,2.2222254300000275,24,Osona
082384,Sant Quirze del Vallès,,41.53283953700002,2.080999130000055,40,Vallès Occidental
082397,Sant Quirze Safaja,,41.72730742400005,2.153080364000051,42,Moianès
251945,Sant Ramon,,41.724610293000055,1.3589759239999024,32,Segarra
082401,Sant Sadurní d'Anoia,,41.42421160800005,1.7873005440000345,3,Alt Penedès
082418,Sant Sadurní d'Osormort,,41.90185692700003,2.3813885720000396,24,Osona
080983,Sant Salvador de Guardiola,,41.679232462000066,1.7662955750000449,7,Bages
082628,Sant Vicenç de Castellet,,41.66555240200006,1.8636159700000492,7,Bages
082634,Sant Vicenç dels Horts,,41.39333666700003,2.009712624000018,11,Baix Llobregat
082649,Sant Vicenç de Montalt,,41.579019542000005,2.508766295000035,21,Maresme
082652,Sant Vicenç de Torelló,,42.06260072500003,2.2740152770000375,24,Osona
431423,Sarral,,41.44410210400007,1.2487721029997891,16,Conca de Barberà
171864,Sarrià de Ter,,42.017092752000046,2.825219512000038,20,Gironès
252017,Sarroca de Bellera,,42.359768042000034,0.8811075409992788,25,Pallars Jussà
252000,Sarroca de Lleida,,41.45912927600005,0.5616835059977745,33,Segrià
171870,"Saus, Camallera i Llampaies",,42.12326353100006,2.9637306120000537,2,Alt Empordà
431439,Savallà del Comtat,,41.54312796300005,1.2996243509998446,16,Conca de Barberà
431460,Senan,,41.469930457000025,1.0882715949996151,16,Conca de Barberà
252022,Senterada,,42.32467350100005,0.9365345559993726,25,Pallars Jussà
082671,Sentmenat,,41.60925884100004,2.1361932260000356,40,Vallès Occidental
171903,Serinyà,,42.169656287000066,2.7455427680000546,28,Pla de l'Estany
252043,Seròs,,41.46386720400005,0.4110376449965371,33,Segrià
171910,Serra de Daró,,42.02761813900002,3.072558712000037,10,Baix Empordà
171925,Setcases,,42.37496369000007,2.3013679200000663,31,Ripollès
082690,Seva,,41.83863506500005,2.280295766000043,24,Osona
252056,Sidamon,,41.62860880300007,0.8322118849990573,27,Pla d'Urgell
171931,Sils,,41.80858301600004,2.744337729000043,34,Selva
082704,Sitges,,41.23508518700004,1.8118382480000486,17,Garraf
170524,Siurana,,42.209347420000014,2.994496180000047,2,Alt Empordà
082711,Sobremunt,,42.036132713000036,2.1668396480000545,43,Lluçanès
431476,Solivella,,41.45590428900004,1.1777654729997171,16,Conca de Barberà
252075,Solsona,,41.99466233100003,1.5171792449999484,35,Solsonès
082726,Sora,,42.11049281500003,2.159795294000039,24,Osona
252081,Soriguera,,42.37961755900004,1.1613651739997302,26,Pallars Sobirà
252094,Sort,,42.412825700000035,1.1312492879997207,26,Pallars Sobirà
252108,Soses,,41.53299640100005,0.48731203399726225,33,Segrià
082732,Subirats,,41.382413953000025,1.79465261500005,3,Alt Penedès
252115,Sudanell,,41.55769134900004,0.5671249389978182,33,Segrià
252120,Sunyer,,41.52282504900006,0.592549538997977,33,Segrià
082747,Súria,,41.83146668400007,1.7535652520000156,7,Bages
171946,Susqueda,,42.01414038400001,2.5468741480000205,34,Selva
082763,Tagamanent,,41.738443600000025,2.2677174750000315,41,Vallès Oriental
082779,Talamanca,,41.73809931300006,1.9771397730000198,7,Bages
252154,Talarn,,42.18585502200005,0.8999430749993163,25,Pallars Jussà
252167,Talavera,,41.58183981700005,1.338415634999885,32,Segarra
082785,Taradell,,41.87381065800002,2.2868139110000154,24,Osona
431482,Tarragona,,41.11743423800004,1.2543582129998108,36,Tarragonès
252173,Tàrrega,,41.64628388800002,1.1390544289997098,38,Urgell
252189,Tarrés,,41.42290082400006,1.020144554999519,18,Garrigues
252192,Tarroja de Segarra,,41.73048601400007,1.2765415989998372,32,Segarra
082750,Tavèrnoles,,41.952148295000015,2.326511575000031,24,Osona
082802,Tavertet,,41.99679492300003,2.4184629980000434,24,Osona
082819,Teià,,41.49967413300003,2.3198240330000233,21,Maresme
252206,Térmens,,41.717606072000066,0.7604920539988201,23,Noguera
171962,Terrades,,42.310105669000045,2.8390055020000116,2,Alt Empordà
082798,Terrassa,,41.562958779000034,2.010294804000056,40,Vallès Occidental
082824,Tiana,,41.48172848300004,2.269019357000038,21,Maresme
252213,Tírvia,,42.51515105100002,1.2428754309998593,26,Pallars Sobirà
252228,Tiurana,,41.97501877100006,1.2561578459998495,23,Noguera
431495,Tivenys,,40.907529935000056,0.5123153449972662,9,Baix Ebre
431508,Tivissa,,41.042606643000056,0.7326078439985921,30,Ribera d'Ebre
082830,Tona,,41.85002154300001,2.229175918000057,24,Osona
252234,Torà,,41.81299173500001,1.402811907999925,35,Solsonès
082845,Tordera,,41.69902461300006,2.7187631220000323,21,Maresme
082858,Torelló,,42.04713192900004,2.2605851840000266,24,Osona
252252,Tornabous,,41.70153249500003,1.0528536799995878,38,Urgell
252265,Torrebesses,,41.42626107300003,0.5940268579979692,33,Segrià
431536,Torredembarra,,41.14606578700005,1.3960642359998956,36,Tarragonès
252287,Torrefarrera,,41.673084376000084,0.6070776759981071,33,Segrià
259078,Torrefeta i Florejacs,,41.754433142000025,1.274869877999857,32,Segarra
252304,Torregrossa,,41.58011516900007,0.8319053709990638,27,Pla d'Urgell
252311,Torrelameu,,41.704061819000046,0.7029795209985591,23,Noguera
082877,Torrelavit,,41.44634498000004,1.729905868000027,3,Alt Penedès
082883,Torrelles de Foix,,41.388472472000046,1.5689401829999883,3,Alt Penedès
082896,Torrelles de Llobregat,,41.359047822000036,1.9811091950000308,11,Baix Llobregat
171978,Torrent,,41.95191363500003,3.1275638350000374,10,Baix Empordà
252326,Torres de Segre,,41.53516991100001,0.5126007139974158,33,Segrià
252332,Torre-serona,,41.672967818000075,0.631037173998195,33,Segrià
171984,Torroella de Fluvià,,42.175269001000046,3.0405335040000434,2,Alt Empordà
171997,Torroella de Montgrí,,42.04101492800004,3.1263767790000454,10,Baix Empordà
431541,Torroja del Priorat,,41.21355499300006,0.8102103069989249,29,Priorat
172001,Tortellà,,42.23281673100007,2.6296757880000334,19,Garrotxa
431554,Tortosa,,40.810905004000055,0.5209559759973014,9,Baix Ebre
172018,Toses,,42.32174548200003,2.016964382000014,31,Ripollès
172023,Tossa de Mar,,41.71779758400002,2.930836887000046,34,Selva
252347,Tremp,,42.16691811400004,0.8958969719992979,25,Pallars Jussà
172044,Ullà,,42.050813704000056,3.1077421630000597,10,Baix Empordà
082900,Ullastrell,,41.52690368700007,1.956888261000059,40,Vallès Occidental
172057,Ullastret,,42.00076286500007,3.0683983080000328,10,Baix Empordà
431567,Ulldecona,,40.59804299400002,0.4487978879966461,22,Montsià
431573,Ulldemolins,,41.32238366900003,0.8763321829991578,29,Priorat
172039,Ultramort,,42.03664273000004,3.034511784000065,10,Baix Empordà
172060,Urús,,42.35063439400003,1.8520987070000197,15,Cerdanya
082917,Vacarisses,,41.60593686400006,1.9187810010000539,40,Vallès Occidental
082922,Vallbona d'Anoia,,41.51998537400002,1.709448701000008,6,Anoia
252385,Vallbona de les Monges,,41.525048992000045,1.088920757999609,38,Urgell
082938,Vallcebre,,42.20333326000007,1.8185861950000008,14,Berguedà
431589,Vallclara,,41.377204717000026,0.9820698909994188,16,Conca de Barberà
259010,Vall de Cardós,,42.56361512200004,1.2276408569998147,26,Pallars Sobirà
252402,Vallfogona de Balaguer,,41.752007750000075,0.8163507949990312,23,Noguera
171707,Vallfogona de Ripollès,,42.19728893600005,2.3041502120000157,31,Ripollès
431592,Vallfogona de Riucorb,,41.56309673900005,1.2362288549997944,16,Conca de Barberà
082943,Vallgorguina,,41.64725988100001,2.511522937000043,41,Vallès Oriental
082956,Vallirana,,41.38805611100002,1.9318814440000398,11,Baix Llobregat
172095,Vall-llobrega,,41.88053534100004,3.1269510130000437,10,Baix Empordà
431606,Vallmoll,,41.24265311200002,1.248902308999835,1,Alt Camp
082969,Vallromanes,,41.53184294800007,2.2983539160000444,41,Vallès Oriental
431613,Valls,,41.28430482000004,1.2476239749998297,1,Alt Camp
431628,Vandellòs i l'Hospitalet de l'Infant,,41.01992442500005,0.8315283539990024,8,Baix Camp
082975,Veciana,,41.65597683400005,1.4886629899999366,6,Anoia
172109,Ventalló,,42.14937060600003,3.026900741000011,2,Alt Empordà
252424,Verdú,,41.61058521700004,1.1428597869996786,38,Urgell
172116,Verges,,42.06043381500006,3.0466715260000594,10,Baix Empordà
431649,Vespella de Gaià,,41.195539113000045,1.362829036999888,36,Tarragonès
082981,Vic,,41.92996761000007,2.2542641930000302,24,Osona
172121,Vidrà,,42.122732223000064,2.3097808550000325,24,Osona
172137,Vidreres,,41.78967114500006,2.7803285820000294,34,Selva
252430,Vielha e Mijaran,,42.701913161000036,0.7951264549990652,39,Val d'Aran
431652,Vilabella,,41.246753499000064,1.3299090079998994,1,Alt Camp
172142,Vilabertran,,42.28356246000003,2.97969386500005,2,Alt Empordà
172155,Vilablareix,,41.95277439400007,2.794042044000028,20,Gironès
082994,Vilada,,42.136867267000056,1.9317427890000392,14,Berguedà
172174,Viladamat,,42.13275084400003,3.0738170470000257,2,Alt Empordà
172168,Viladasens,,42.09533185400004,2.929699519000045,20,Gironès
083015,Viladecans,,41.315896770000045,2.019652409000047,11,Baix Llobregat
083008,Viladecavalls,,41.55533045500003,1.9543753600000142,40,Vallès Occidental
172180,Vilademuls,,42.13851210100005,2.8879642080000196,28,Pla de l'Estany
172207,Viladrau,,41.847690593000024,2.3899451900000397,24,Osona
172214,Vilafant,,42.24663344600003,2.9377950960000496,2,Alt Empordà
083054,Vilafranca del Penedès,,41.34649760900004,1.697222865000035,3,Alt Penedès
252445,Vilagrassa,,41.64824278100007,1.1064320419996632,38,Urgell
172235,Vilajuïga,,42.32745260200005,3.094145390000042,2,Alt Empordà
431750,Vilalba dels Arcs,,41.121123276000034,0.41019428099641997,37,Terra Alta
083067,Vilalba Sasserra,,41.65285856900004,2.4411206400000567,41,Vallès Oriental
252458,Vilaller,,42.47639331500003,0.7172058429987463,5,Alta Ribagorça
431665,Vilallonga del Camp,,41.211369690000026,1.205916871999765,36,Tarragonès
172240,Vilallonga de Ter,,42.331670299000045,2.3124321310000284,31,Ripollès
172253,Vilamacolum,,42.19658005200006,3.056959228000031,2,Alt Empordà
172266,Vilamalla,,42.21719177100004,2.9707189140000225,2,Alt Empordà
172272,Vilamaniscle,,42.37549187100005,3.0677987730000416,2,Alt Empordà
252477,Vilamòs,,42.747631836000046,0.7265198129988143,39,Val d'Aran
172288,Vilanant,,42.25500163900006,2.889153625000054,2,Alt Empordà
252483,Vilanova de Bellpuig,,41.61479322300004,0.961223053999424,27,Pla d'Urgell
252542,Vilanova de la Barca,,41.691061102000035,0.7287667419986975,33,Segrià
252496,Vilanova de l'Aguda,,41.91086491400005,1.252463403999805,23,Noguera
083020,Vilanova del Camí,,41.57225855300003,1.6341992380000177,6,Anoia
089024,Vilanova del Vallès,,41.55405655900007,2.2889986150000157,41,Vallès Oriental
252509,Vilanova de Meià,,41.995580084000025,1.0234701819995355,23,Noguera
431687,Vilanova de Prades,,41.34808373000002,0.9564077139993458,16,Conca de Barberà
083036,Vilanova de Sau,,41.94711624100006,2.384824809000056,24,Osona
431671,Vilanova d'Escornalbou,,41.11296713800002,0.9366227139993261,8,Baix Camp
252516,Vilanova de Segrià,,41.71252913500006,0.6187376159981394,33,Segrià
083073,Vilanova i la Geltrú,,41.22411113800006,1.7261802330000031,17,Garraf
431690,Vilaplana,,41.22866611800003,1.033104388999547,8,Baix Camp
431704,Vila-rodona,,41.310904342000065,1.3583215649998863,1,Alt Camp
172305,Vila-sacra,,42.26545523300007,3.0184392830000117,2,Alt Empordà
252521,Vila-sana,,41.663553805000035,0.9274707329993409,27,Pla d'Urgell
431711,Vila-seca,,41.11094923000007,1.1448057929996907,36,Tarragonès
082140,Vilassar de Dalt,,41.51699079500002,2.359477069000027,21,Maresme
082191,Vilassar de Mar,,41.502388588000024,2.392486809000039,21,Maresme
172229,Vilaür,,42.14353764300006,2.9538850170000526,2,Alt Empordà
431726,Vilaverd,,41.33686977000007,1.177353404999768,16,Conca de Barberà
083041,Vilobí del Penedès,,41.39024458700003,1.6636225400000195,3,Alt Penedès
172333,Vilobí d'Onyar,,41.88837663000003,2.742918474000012,34,Selva
172327,Vilopriu,,42.10420618800003,2.9922909180000286,10,Baix Empordà
431763,Vimbodí i Poblet,,41.40032600500005,1.0511071119995823,16,Conca de Barberà
252555,Vinaixa,,41.42842162300006,0.9750993979994237,18,Garrigues
431779,Vinebre,,41.18423376200006,0.5906468489978881,30,Ribera d'Ebre
431785,Vinyols i els Arcs,,41.113623977000024,1.0391348359995531,8,Baix Camp
083089,Viver i Serrateix,,41.94672926000004,1.7786230240000438,14,Berguedà
430521,Xerta,,40.90681676200007,0.4906524649970836,9,Baix Ebre
